id,date,time,mode,rating
525,2021/10/22,11:05:15,en2cn,1
255,2021/10/22,11:05:20,en2cn,4
601,2021/10/22,11:05:29,en2cn,1
489,2021/10/22,11:05:39,en2cn,2
561,2021/10/22,11:05:43,en2cn,4
476,2021/10/22,11:05:52,en2cn,2
530,2021/10/22,11:05:58,en2cn,2
522,2021/10/22,11:06:07,en2cn,2
450,2021/10/22,11:06:19,en2cn,2
563,2021/10/22,11:06:32,en2cn,2
432,2021/10/22,11:06:43,en2cn,2
583,2021/10/22,11:06:50,en2cn,1
430,2021/10/22,11:06:58,en2cn,1
585,2021/10/22,11:07:02,en2cn,1
528,2021/10/22,11:07:09,en2cn,4
531,2021/10/22,11:07:18,en2cn,1
492,2021/10/22,11:07:27,en2cn,1
591,2021/10/22,11:07:32,en2cn,4
592,2021/10/22,11:07:39,en2cn,2
455,2021/10/22,11:07:45,en2cn,1
376,2021/10/22,11:07:49,en2cn,4
600,2021/10/22,11:07:56,en2cn,2
523,2021/10/22,11:08:00,en2cn,4
211,2021/10/22,11:08:07,en2cn,2
459,2021/10/22,11:08:17,en2cn,2
527,2021/10/22,11:08:29,en2cn,2
594,2021/10/22,11:08:36,en2cn,1
471,2021/10/22,11:08:50,en2cn,2
513,2021/10/22,11:09:00,en2cn,3
415,2021/10/22,11:09:10,en2cn,4
534,2021/10/22,11:09:16,en2cn,4
506,2021/10/22,11:09:21,en2cn,1
547,2021/10/22,11:09:26,en2cn,1
475,2021/10/22,11:09:36,en2cn,1
440,2021/10/22,11:09:41,en2cn,1
357,2021/10/22,11:09:49,en2cn,2
469,2021/10/22,11:09:58,en2cn,2
514,2021/10/22,11:10:08,en2cn,4
595,2021/10/22,11:10:12,en2cn,1
303,2021/10/22,11:10:19,en2cn,4
329,2021/10/22,11:10:26,en2cn,3
516,2021/10/22,11:10:31,en2cn,4
340,2021/10/22,11:10:40,en2cn,4
88,2021/10/22,11:10:43,en2cn,4
315,2021/10/22,11:10:49,en2cn,2
273,2021/10/22,14:08:21,en2cn,2
217,2021/10/22,14:08:26,en2cn,5
98,2021/10/22,14:08:37,en2cn,5
195,2021/10/22,14:12:06,en2cn,6
294,2021/10/22,14:12:15,en2cn,5
375,2021/10/22,14:12:21,en2cn,5
147,2021/10/22,14:12:28,en2cn,6
356,2021/10/22,14:12:31,en2cn,6
151,2021/10/22,14:12:36,en2cn,6
104,2021/10/22,14:12:41,en2cn,6
186,2021/10/22,14:12:48,en2cn,5
373,2021/10/22,14:12:52,en2cn,5
318,2021/10/22,14:12:55,en2cn,6
297,2021/10/22,14:12:58,en2cn,6
219,2021/10/22,14:13:01,en2cn,6
311,2021/10/22,14:13:03,en2cn,6
372,2021/10/22,14:13:08,en2cn,5
252,2021/10/22,14:13:17,en2cn,3
282,2021/10/22,14:13:32,en2cn,3
202,2021/10/22,14:13:37,en2cn,5
396,2021/10/22,14:13:39,en2cn,6
336,2021/10/22,14:13:41,en2cn,6
228,2021/10/22,14:13:49,en2cn,3
263,2021/10/22,14:13:52,en2cn,6
165,2021/10/22,14:14:05,en2cn,5
278,2021/10/22,14:14:10,en2cn,6
154,2021/10/22,14:14:14,en2cn,6
279,2021/10/22,14:14:24,en2cn,3
95,2021/10/22,14:14:27,en2cn,6
209,2021/10/22,14:14:32,en2cn,6
364,2021/10/22,14:14:45,en2cn,2
407,2021/10/22,14:14:48,en2cn,6
265,2021/10/22,14:14:53,en2cn,6
258,2021/10/22,14:14:56,en2cn,6
309,2021/10/22,14:15:00,en2cn,6
235,2021/10/22,14:15:03,en2cn,6
288,2021/10/22,14:15:12,en2cn,3
397,2021/10/22,14:15:16,en2cn,6
277,2021/10/22,14:15:20,en2cn,6
180,2021/10/22,14:15:23,en2cn,6
175,2021/10/22,14:15:25,en2cn,6
463,2021/10/22,14:15:40,en2cn,4
256,2021/10/22,14:15:45,en2cn,5
91,2021/10/22,14:15:49,en2cn,6
220,2021/10/22,14:15:52,en2cn,6
190,2021/10/22,14:15:55,en2cn,6
232,2021/10/22,14:16:03,en2cn,3
227,2021/10/22,14:16:05,en2cn,6
239,2021/10/22,14:16:11,en2cn,5
276,2021/10/22,14:16:22,en2cn,4
310,2021/10/22,14:16:52,cn2en,3
3,2021/10/22,14:16:55,cn2en,6
280,2021/10/22,14:17:04,cn2en,3
355,2021/10/22,14:17:06,cn2en,6
220,2021/10/22,14:17:08,cn2en,6
293,2021/10/22,14:17:13,cn2en,6
222,2021/10/22,14:17:18,cn2en,5
264,2021/10/22,14:17:24,cn2en,3
365,2021/10/22,14:17:35,cn2en,3
176,2021/10/22,14:17:38,cn2en,6
235,2021/10/22,14:17:41,cn2en,6
298,2021/10/22,14:17:46,cn2en,6
121,2021/10/22,14:17:49,cn2en,6
408,2021/10/22,14:17:52,cn2en,6
367,2021/10/22,14:17:55,cn2en,6
188,2021/10/22,14:18:00,cn2en,6
185,2021/10/22,14:18:03,cn2en,6
304,2021/10/22,14:18:11,cn2en,6
64,2021/10/22,14:18:24,cn2en,3
267,2021/10/22,14:18:27,cn2en,5
458,2021/10/22,14:18:34,cn2en,3
452,2021/10/22,14:18:38,cn2en,6
382,2021/10/22,14:18:40,cn2en,6
202,2021/10/22,14:18:42,cn2en,6
433,2021/10/22,14:18:45,cn2en,6
396,2021/10/22,14:18:53,cn2en,4
179,2021/10/22,14:19:03,cn2en,3
322,2021/10/22,14:19:07,cn2en,6
195,2021/10/22,14:19:09,cn2en,6
391,2021/10/22,14:19:16,cn2en,3
417,2021/10/22,14:19:22,cn2en,5
261,2021/10/22,14:19:27,cn2en,6
184,2021/10/22,14:19:54,cn2en,3
296,2021/10/22,14:19:58,cn2en,5
349,2021/10/22,14:20:01,cn2en,6
343,2021/10/22,14:20:04,cn2en,6
237,2021/10/22,14:20:10,cn2en,6
158,2021/10/22,14:20:17,cn2en,3
311,2021/10/22,14:20:21,cn2en,6
399,2021/10/22,14:20:23,cn2en,6
190,2021/10/22,14:20:33,cn2en,3
203,2021/10/22,14:20:42,cn2en,3
246,2021/10/22,14:20:46,cn2en,6
269,2021/10/22,14:20:51,cn2en,6
353,2021/10/22,14:20:54,cn2en,6
243,2021/10/22,14:21:00,cn2en,6
308,2021/10/22,14:21:08,cn2en,3
49,2021/10/22,14:21:17,cn2en,3
301,2021/10/22,14:21:20,cn2en,6
429,2021/10/22,14:21:24,cn2en,6
